latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-18.50349,32.67582,395.02,1.74,1.29,2024-09-13,0016,Aqua,MODIS,100,6.1NRT,295.81,507.9,N
-18.50536,32.69182,324.39,1.74,1.29,2024-09-13,0016,Aqua,MODIS,89,6.1NRT,287.16,53.1,N
-18.51494,32.674,315.7,1.74,1.29,2024-09-13,0016,Aqua,MODIS,92,6.1NRT,284.21,36.5,N
-18.51679,32.68972,317.42,1.74,1.29,2024-09-13,0016,Aqua,MODIS,95,6.1NRT,286.28,40.13,N
-18.4973,32.70017,306.25,1.74,1.29,2024-09-13,0016,Aqua,MODIS,39,6.1NRT,281.3,19.89,N
-18.40528,32.69933,316.66,1.74,1.29,2024-09-13,0016,Aqua,MODIS,94,6.1NRT,283.78,39.96,N
-18.43956,26.51706,308.3,1.02,1.01,2024-09-13,0018,Aqua,MODIS,74,6.1NRT,291.92,8.72,N
-16.73055,31.79908,319.87,1.67,1.27,2024-09-13,0744,Terra,MODIS,56,6.1NRT,305.72,15.5,D
-16.72875,31.7837,319.51,1.67,1.27,2024-09-13,0744,Terra,MODIS,55,6.1NRT,305.89,14.7,D
-16.7297,31.79003,326.49,1.67,1.27,2024-09-13,0744,Terra,MODIS,73,6.1NRT,306.09,28.56,D
-16.32325,30.28335,330.46,1.3,1.13,2024-09-13,0744,Terra,MODIS,78,6.1NRT,305.62,28.32,D
-20.16077,28.97547,325.59,1.22,1.1,2024-09-13,0744,Terra,MODIS,70,6.1NRT,307.68,15.04,D
-20.15935,28.96422,326.54,1.21,1.1,2024-09-13,0744,Terra,MODIS,71,6.1NRT,308.58,16.34,D
-20.1496,28.96553,323.47,1.21,1.1,2024-09-13,0744,Terra,MODIS,29,6.1NRT,308.33,10.97,D
-20.12383,28.94021,322.66,1.21,1.09,2024-09-13,0744,Terra,MODIS,37,6.1NRT,308.72,9.1,D
-20.11411,28.94151,322.16,1.21,1.09,2024-09-13,0744,Terra,MODIS,50,6.1NRT,308.17,9.08,D
-20.48032,32.65446,320.29,2.19,1.43,2024-09-13,0744,Terra,MODIS,62,6.1NRT,305.81,30.57,D
-19.91589,31.21501,325.8,1.68,1.27,2024-09-13,0744,Terra,MODIS,73,6.1NRT,307.6,27.46,D
-19.91408,31.19944,320.51,1.68,1.27,2024-09-13,0744,Terra,MODIS,62,6.1NRT,307.83,15.33,D
-19.64245,30.91939,339.44,1.59,1.24,2024-09-13,0744,Terra,MODIS,87,6.1NRT,308.74,58.62,D
-19.64074,30.90445,347.5,1.58,1.24,2024-09-13,0744,Terra,MODIS,93,6.1NRT,309.02,86.91,D
-19.63141,30.92069,324.21,1.59,1.24,2024-09-13,0744,Terra,MODIS,70,6.1NRT,309,18.71,D
-19.62971,30.90577,327.09,1.58,1.24,2024-09-13,0744,Terra,MODIS,75,6.1NRT,309.49,24.64,D
-19.63955,30.91062,359.84,1.58,1.24,2024-09-13,0744,Terra,MODIS,99,6.1NRT,309.88,143.67,D
-19.62852,30.91192,333.3,1.58,1.24,2024-09-13,0744,Terra,MODIS,82,6.1NRT,309.94,39.44,D
-18.98253,32.48019,324.17,2.02,1.39,2024-09-13,0744,Terra,MODIS,68,6.1NRT,311.1,22.39,D
-18.98052,32.46127,327.24,2.02,1.38,2024-09-13,0744,Terra,MODIS,76,6.1NRT,311.22,31.48,D
-18.98976,32.4667,322.26,2.02,1.38,2024-09-13,0744,Terra,MODIS,56,6.1NRT,310.03,15.82,D
-18.97745,32.46812,327.43,2.02,1.38,2024-09-13,0744,Terra,MODIS,76,6.1NRT,311.73,33.8,D
-18.83692,31.35884,320.26,1.66,1.27,2024-09-13,0744,Terra,MODIS,59,6.1NRT,307.11,15.29,D
-18.71137,31.94812,321.45,1.83,1.32,2024-09-13,0744,Terra,MODIS,65,6.1NRT,309.47,17.39,D
-18.40036,30.77154,323.06,1.49,1.21,2024-09-13,0744,Terra,MODIS,66,6.1NRT,310.32,13.21,D
-18.52293,32.69959,321.39,2.07,1.4,2024-09-13,0744,Terra,MODIS,68,6.1NRT,299.74,42.17,D
-18.52081,32.68052,364.25,2.07,1.4,2024-09-13,0744,Terra,MODIS,100,6.1NRT,304.01,269.57,D
-18.51877,32.66219,354.87,2.06,1.4,2024-09-13,0744,Terra,MODIS,97,6.1NRT,301.1,191.34,D
-18.23643,30.27286,323.5,1.37,1.16,2024-09-13,0744,Terra,MODIS,65,6.1NRT,309.94,13.98,D
-18.51053,32.70147,335.94,2.07,1.4,2024-09-13,0744,Terra,MODIS,85,6.1NRT,303.67,92.01,D
-18.50845,32.68255,379.27,2.07,1.4,2024-09-13,0744,Terra,MODIS,100,6.1NRT,311.63,417.08,D
-18.50636,32.66367,328.06,2.06,1.4,2024-09-13,0744,Terra,MODIS,78,6.1NRT,304.14,55.8,D
-18.49812,32.70325,328.95,2.07,1.4,2024-09-13,0744,Terra,MODIS,79,6.1NRT,301.08,64.13,D
-18.49604,32.6842,359.9,2.07,1.4,2024-09-13,0744,Terra,MODIS,99,6.1NRT,306.51,230.41,D
-18.41493,32.28125,320.36,1.92,1.35,2024-09-13,0744,Terra,MODIS,50,6.1NRT,306.59,18.66,D
-18.41297,32.26328,327.02,1.91,1.35,2024-09-13,0744,Terra,MODIS,76,6.1NRT,307.27,37.17,D
-18.40784,32.27032,331.15,1.91,1.35,2024-09-13,0744,Terra,MODIS,81,6.1NRT,307.31,50.97,D
-18.41916,32.69836,368.02,2.07,1.4,2024-09-13,0744,Terra,MODIS,100,6.1NRT,304.36,301.14,D
-18.40669,32.69943,323.97,2.07,1.4,2024-09-13,0744,Terra,MODIS,72,6.1NRT,303.94,48.53,D
-17.7683,27.63381,320.55,1.03,1.01,2024-09-13,0744,Terra,MODIS,25,6.1NRT,307.38,6.35,D
-17.76697,27.62422,324.4,1.03,1.01,2024-09-13,0744,Terra,MODIS,62,6.1NRT,306.89,10.63,D
-17.7593,27.63503,332.79,1.03,1.01,2024-09-13,0744,Terra,MODIS,80,6.1NRT,309.76,20.4,D
-17.75797,27.62541,327.64,1.03,1.01,2024-09-13,0744,Terra,MODIS,64,6.1NRT,308.26,13.63,D
-18.23929,31.91312,317.39,1.79,1.31,2024-09-13,0744,Terra,MODIS,49,6.1NRT,304.8,14.77,D
-17.95654,30.15015,321.7,1.34,1.15,2024-09-13,0744,Terra,MODIS,56,6.1NRT,308.85,10.37,D
-17.97721,30.48271,337.76,1.41,1.17,2024-09-13,0744,Terra,MODIS,86,6.1NRT,308.48,46.41,D
-17.96677,30.48396,324.73,1.41,1.17,2024-09-13,0744,Terra,MODIS,69,6.1NRT,307.93,18.38,D
-17.88132,30.28004,331.78,1.36,1.16,2024-09-13,0744,Terra,MODIS,79,6.1NRT,311.21,29.4,D
-17.89422,30.55227,322.26,1.42,1.18,2024-09-13,0744,Terra,MODIS,39,6.1NRT,309.44,13.36,D
-17.94927,31.6739,333.04,1.7,1.28,2024-09-13,0744,Terra,MODIS,82,6.1NRT,309.35,46.27,D
-17.40239,29.88175,319.05,1.27,1.12,2024-09-13,0744,Terra,MODIS,40,6.1NRT,306.69,9.69,D
-17.22913,30.3594,325.28,1.35,1.15,2024-09-13,0744,Terra,MODIS,61,6.1NRT,307.45,19.3,D
-17.18226,30.3845,325.38,1.35,1.15,2024-09-13,0744,Terra,MODIS,71,6.1NRT,306.41,18.71,D
-16.93432,28.19066,322.54,1.05,1.02,2024-09-13,0744,Terra,MODIS,64,6.1NRT,308.47,7.95,D
-17.22776,31.3642,327.85,1.58,1.24,2024-09-13,0744,Terra,MODIS,75,6.1NRT,307.21,31.61,D
-17.23224,31.49837,320.92,1.62,1.25,2024-09-13,0744,Terra,MODIS,53,6.1NRT,308.35,12.89,D
-17.22648,31.37086,321.63,1.58,1.24,2024-09-13,0744,Terra,MODIS,62,6.1NRT,307.16,17.38,D
-17.22466,31.35627,325.4,1.58,1.24,2024-09-13,0744,Terra,MODIS,71,6.1NRT,306.38,24.89,D
-17.23006,31.49009,320.69,1.61,1.25,2024-09-13,0744,Terra,MODIS,53,6.1NRT,308.12,14.36,D
-17.14015,30.7723,318.2,1.43,1.18,2024-09-13,0744,Terra,MODIS,44,6.1NRT,306.2,9.73,D
-17.05581,30.52236,320.3,1.38,1.16,2024-09-13,0744,Terra,MODIS,57,6.1NRT,306.99,9.72,D
-16.90577,29.42281,327.16,1.18,1.08,2024-09-13,0744,Terra,MODIS,74,6.1NRT,307.98,17.26,D
-16.59885,30.28738,332.52,1.31,1.14,2024-09-13,0744,Terra,MODIS,81,6.1NRT,306.97,30.09,D
-16.59727,30.27516,321.24,1.31,1.14,2024-09-13,0744,Terra,MODIS,61,6.1NRT,307.64,10.34,D
-20.91298,29.83915,337.96,1.04,1.02,2024-09-13,1225,Aqua,MODIS,81,6.1NRT,318,20.96,D
-20.92202,29.84056,332.23,1.04,1.02,2024-09-13,1225,Aqua,MODIS,43,6.1NRT,317.98,11.6,D
-20.92066,29.85037,338.5,1.04,1.02,2024-09-13,1225,Aqua,MODIS,82,6.1NRT,317.55,21.22,D
-20.80506,31.86496,334.85,1.02,1.01,2024-09-13,1225,Aqua,MODIS,76,6.1NRT,313.08,21.21,D
-18.99909,32.46018,337.42,1.09,1.04,2024-09-13,1225,Aqua,MODIS,81,6.1NRT,317.4,23.65,D
-19.00064,32.45012,333.98,1.09,1.04,2024-09-13,1225,Aqua,MODIS,68,6.1NRT,316.89,17.76,D
-18.98832,32.4687,333.56,1.09,1.04,2024-09-13,1225,Aqua,MODIS,69,6.1NRT,317.97,15.49,D
-20.17777,29.09978,339.95,1.08,1.04,2024-09-13,1225,Aqua,MODIS,84,6.1NRT,316.69,27.01,D
-20.15509,28.93304,354.21,1.1,1.04,2024-09-13,1225,Aqua,MODIS,96,6.1NRT,313.74,59.4,D
-20.15651,28.92265,358.38,1.1,1.04,2024-09-13,1225,Aqua,MODIS,99,6.1NRT,315.41,72.35,D
-20.12445,28.94964,343.71,1.09,1.04,2024-09-13,1225,Aqua,MODIS,88,6.1NRT,315.33,33.04,D
-19.55218,32.80968,338.58,1.11,1.05,2024-09-13,1225,Aqua,MODIS,83,6.1NRT,308.05,38.32,D
-20.1152,28.94818,328.29,1.09,1.04,2024-09-13,1225,Aqua,MODIS,43,6.1NRT,314.41,8.12,D
-20.11659,28.93783,334.26,1.1,1.04,2024-09-13,1225,Aqua,MODIS,76,6.1NRT,315.72,16.92,D
-19.43977,32.6995,343.39,1.1,1.05,2024-09-13,1225,Aqua,MODIS,88,6.1NRT,314.14,41.79,D
-20.12586,28.93922,338.91,1.1,1.04,2024-09-13,1225,Aqua,MODIS,82,6.1NRT,317.39,23.33,D
-19.64623,30.91311,329.68,1,1,2024-09-13,1225,Aqua,MODIS,48,6.1NRT,314.54,10.46,D
-19.63874,30.90227,338.46,1,1,2024-09-13,1225,Aqua,MODIS,78,6.1NRT,316.99,21.56,D
-19.64011,30.89291,351.56,1,1,2024-09-13,1225,Aqua,MODIS,94,6.1NRT,315.88,46.73,D
-19.64147,30.88355,326.35,1,1,2024-09-13,1225,Aqua,MODIS,27,6.1NRT,313.77,6.63,D
-19.74313,29.8526,366.26,1.02,1.01,2024-09-13,1225,Aqua,MODIS,75,6.1NRT,315.63,88.4,D
-19.67599,30.1339,337.29,1.01,1,2024-09-13,1225,Aqua,MODIS,80,6.1NRT,315.09,22.32,D
-19.75263,29.31753,337.96,1.06,1.03,2024-09-13,1225,Aqua,MODIS,81,6.1NRT,316.28,23.6,D
-19.75398,29.30762,330.75,1.06,1.03,2024-09-13,1225,Aqua,MODIS,68,6.1NRT,315.93,11.92,D
-19.43827,30.11569,332.52,1.01,1,2024-09-13,1225,Aqua,MODIS,72,6.1NRT,313.06,12.7,D
-19.4396,30.10632,339.71,1.01,1,2024-09-13,1225,Aqua,MODIS,83,6.1NRT,315.72,24.28,D
-19.42935,30.11431,330.55,1.01,1,2024-09-13,1225,Aqua,MODIS,54,6.1NRT,315.36,10.44,D
-20.85405,31.84392,327.44,1.02,1.01,2024-09-13,1225,Aqua,MODIS,23,6.1NRT,314.87,7.57,D
-19.93559,31.20136,329.89,1,1,2024-09-13,1225,Aqua,MODIS,63,6.1NRT,316.47,10.66,D
-19.93421,31.21075,330.8,1,1,2024-09-13,1225,Aqua,MODIS,66,6.1NRT,316.82,11.94,D
-19.69557,32.88977,324.47,1.11,1.05,2024-09-13,1225,Aqua,MODIS,51,6.1NRT,306.41,12.59,D
-19.7416,32.71889,340.26,1.09,1.04,2024-09-13,1225,Aqua,MODIS,85,6.1NRT,311.33,34.52,D
-19.74002,32.72898,330.45,1.09,1.04,2024-09-13,1225,Aqua,MODIS,72,6.1NRT,309.09,17.9,D
-19.74479,32.94179,349.62,1.12,1.05,2024-09-13,1225,Aqua,MODIS,93,6.1NRT,310.65,60.03,D
-19.92643,32.65766,324.93,1.08,1.04,2024-09-13,1225,Aqua,MODIS,62,6.1NRT,301.69,17.18,D
-20.46239,29.30632,350.87,1.07,1.03,2024-09-13,1225,Aqua,MODIS,94,6.1NRT,316.53,50.9,D
-20.46099,29.31648,362.54,1.07,1.03,2024-09-13,1225,Aqua,MODIS,100,6.1NRT,317.4,83.02,D
-19.98939,32.55557,323.02,1.07,1.03,2024-09-13,1225,Aqua,MODIS,47,6.1NRT,306.65,13.13,D
-20.47155,29.30771,329.68,1.07,1.03,2024-09-13,1225,Aqua,MODIS,67,6.1NRT,311.48,12.61,D
-20.47017,29.31778,339.63,1.07,1.03,2024-09-13,1225,Aqua,MODIS,84,6.1NRT,313.56,28.44,D
-20.29298,30.96787,327.93,1,1,2024-09-13,1225,Aqua,MODIS,59,6.1NRT,312.69,12.24,D
-20.24978,31.99869,336.87,1.03,1.01,2024-09-13,1225,Aqua,MODIS,82,6.1NRT,316.42,19.29,D
-20.25877,32.00023,353.36,1.03,1.01,2024-09-13,1225,Aqua,MODIS,96,6.1NRT,321.09,51.39,D
-20.25731,32.00992,349.18,1.03,1.01,2024-09-13,1225,Aqua,MODIS,93,6.1NRT,318.62,41.96,D
-20.91162,29.84896,337.67,1.04,1.02,2024-09-13,1225,Aqua,MODIS,81,6.1NRT,317.09,20.16,D
-15.99552,29.97693,343.02,1,1,2024-09-13,1227,Aqua,MODIS,87,6.1NRT,315.91,29.82,D
-17.25643,30.49034,327.55,1,1,2024-09-13,1227,Aqua,MODIS,40,6.1NRT,313.82,9.94,D
-17.0978,31.72853,346.15,1.06,1.03,2024-09-13,1227,Aqua,MODIS,90,6.1NRT,314.88,40.59,D
-17.09628,31.73833,333.7,1.06,1.03,2024-09-13,1227,Aqua,MODIS,76,6.1NRT,314.77,17.98,D
-17.10691,31.73004,334.71,1.06,1.03,2024-09-13,1227,Aqua,MODIS,77,6.1NRT,312.36,18.73,D
-17.1054,31.73982,336.09,1.06,1.03,2024-09-13,1227,Aqua,MODIS,79,6.1NRT,314.05,21.13,D
-17.10388,31.74964,335.07,1.06,1.03,2024-09-13,1227,Aqua,MODIS,78,6.1NRT,314.46,19.45,D
-17.50739,29.31873,334.89,1.02,1.01,2024-09-13,1227,Aqua,MODIS,76,6.1NRT,317.34,17.33,D
-17.75938,27.62328,373.32,1.19,1.09,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,316.71,142.74,D
-17.75794,27.63408,349.05,1.19,1.09,2024-09-13,1227,Aqua,MODIS,92,6.1NRT,314.56,55.09,D
-17.76911,27.62417,358.91,1.19,1.09,2024-09-13,1227,Aqua,MODIS,99,6.1NRT,318.07,85.96,D
-17.76764,27.63511,328.97,1.19,1.09,2024-09-13,1227,Aqua,MODIS,58,6.1NRT,316.79,12.74,D
-17.77346,27.62014,338.58,1.19,1.09,2024-09-13,1227,Aqua,MODIS,82,6.1NRT,313.56,30.95,D
-17.19951,31.67184,328.4,1.06,1.03,2024-09-13,1227,Aqua,MODIS,61,6.1NRT,314.96,10.88,D
-17.30704,31.02514,342.66,1.02,1.01,2024-09-13,1227,Aqua,MODIS,87,6.1NRT,314.43,34.65,D
-17.51576,29.72026,328.84,1.01,1,2024-09-13,1227,Aqua,MODIS,61,6.1NRT,316.35,8.75,D
-19.09169,31.42611,349.56,1.02,1.01,2024-09-13,1227,Aqua,MODIS,93,6.1NRT,317.74,43.75,D
-18.91754,32.26372,330.9,1.07,1.03,2024-09-13,1227,Aqua,MODIS,71,6.1NRT,319.58,11.01,D
-19.0491,31.33453,332.57,1.01,1.01,2024-09-13,1227,Aqua,MODIS,73,6.1NRT,315.26,16.6,D
-18.99646,31.44186,329.78,1.02,1.01,2024-09-13,1227,Aqua,MODIS,68,6.1NRT,314.47,12.71,D
-18.80765,32.32087,333.04,1.08,1.04,2024-09-13,1227,Aqua,MODIS,75,6.1NRT,315.79,17.34,D
-18.74634,32.65354,334.26,1.11,1.05,2024-09-13,1227,Aqua,MODIS,78,6.1NRT,308.24,26.38,D
-18.82158,32.16987,329.78,1.06,1.03,2024-09-13,1227,Aqua,MODIS,69,6.1NRT,316.36,11.7,D
-18.73706,32.65183,368.5,1.11,1.05,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,315.33,116.15,D
-18.66154,32.84619,337.04,1.14,1.06,2024-09-13,1227,Aqua,MODIS,82,6.1NRT,304.6,36.45,D
-18.66323,32.83527,340.88,1.13,1.06,2024-09-13,1227,Aqua,MODIS,86,6.1NRT,303.69,44.56,D
-18.65211,32.84477,342.55,1.14,1.06,2024-09-13,1227,Aqua,MODIS,87,6.1NRT,306.12,46.25,D
-18.65375,32.83432,365.16,1.13,1.06,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,310.24,110.48,D
-19.0887,29.72525,361.06,1.02,1.01,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,318.03,72.25,D
-18.76501,31.87217,338.05,1.04,1.02,2024-09-13,1227,Aqua,MODIS,82,6.1NRT,318.66,23.18,D
-18.71688,32.06422,363.61,1.06,1.03,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,318.28,85.66,D
-18.71839,32.05446,336.39,1.06,1.03,2024-09-13,1227,Aqua,MODIS,80,6.1NRT,315.96,21.66,D
-18.70779,32.06265,335.52,1.06,1.03,2024-09-13,1227,Aqua,MODIS,79,6.1NRT,313.46,21.13,D
-18.70931,32.05286,327.55,1.06,1.03,2024-09-13,1227,Aqua,MODIS,63,6.1NRT,313.68,9.43,D
-18.80256,31.38169,338.54,1.02,1.01,2024-09-13,1227,Aqua,MODIS,83,6.1NRT,315.92,23.01,D
-18.80397,31.37221,345.81,1.02,1.01,2024-09-13,1227,Aqua,MODIS,90,6.1NRT,316.3,36.19,D
-18.80538,31.36275,337.04,1.02,1.01,2024-09-13,1227,Aqua,MODIS,81,6.1NRT,315.29,20.74,D
-18.79646,31.36125,327.41,1.02,1.01,2024-09-13,1227,Aqua,MODIS,61,6.1NRT,316.25,7.61,D
-18.76341,31.52116,331.2,1.02,1.01,2024-09-13,1227,Aqua,MODIS,54,6.1NRT,316.84,10.12,D
-18.75446,31.51964,338.62,1.02,1.01,2024-09-13,1227,Aqua,MODIS,83,6.1NRT,320.47,21.5,D
-18.75589,31.51013,344.81,1.02,1.01,2024-09-13,1227,Aqua,MODIS,89,6.1NRT,319.54,32.06,D
-18.63449,32.18594,328.85,1.07,1.03,2024-09-13,1227,Aqua,MODIS,67,6.1NRT,309.56,12.84,D
-18.63602,32.17605,346.52,1.07,1.03,2024-09-13,1227,Aqua,MODIS,91,6.1NRT,311.75,43.8,D
-18.53518,32.69992,328.86,1.12,1.06,2024-09-13,1227,Aqua,MODIS,68,6.1NRT,301.6,25.17,D
-18.53686,32.68932,351.56,1.12,1.06,2024-09-13,1227,Aqua,MODIS,94,6.1NRT,302.05,70.53,D
-18.867,30.51071,338.17,1,1,2024-09-13,1227,Aqua,MODIS,81,6.1NRT,317.03,22.74,D
-18.52589,32.698,362.77,1.12,1.06,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,306.45,103.48,D
-18.52754,32.6876,353.9,1.12,1.06,2024-09-13,1227,Aqua,MODIS,96,6.1NRT,309.44,75.96,D
-18.52918,32.67728,347.25,1.12,1.05,2024-09-13,1227,Aqua,MODIS,91,6.1NRT,308.41,57.99,D
-18.53081,32.66698,370.51,1.12,1.05,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,306.8,131.58,D
-18.53244,32.65673,323.34,1.12,1.05,2024-09-13,1227,Aqua,MODIS,23,6.1NRT,299.44,17.02,D
-18.51654,32.69642,328.11,1.12,1.06,2024-09-13,1227,Aqua,MODIS,66,6.1NRT,307.09,23.27,D
-18.51821,32.686,337.5,1.12,1.06,2024-09-13,1227,Aqua,MODIS,82,6.1NRT,314.91,37.64,D
-18.51984,32.67569,351.14,1.12,1.05,2024-09-13,1227,Aqua,MODIS,93,6.1NRT,314.74,64.97,D
-18.52148,32.66542,357.33,1.12,1.05,2024-09-13,1227,Aqua,MODIS,98,6.1NRT,313.45,82.17,D
-18.51105,32.68889,332.09,1.12,1.06,2024-09-13,1227,Aqua,MODIS,75,6.1NRT,310.22,28.13,D
-18.51265,32.67856,351.26,1.12,1.06,2024-09-13,1227,Aqua,MODIS,94,6.1NRT,313.87,67.27,D
-18.51425,32.66828,394.64,1.12,1.05,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,325.45,252.27,D
-18.51584,32.65804,343.68,1.12,1.05,2024-09-13,1227,Aqua,MODIS,88,6.1NRT,307.44,46.72,D
-18.6012,32.10227,330.95,1.06,1.03,2024-09-13,1227,Aqua,MODIS,70,6.1NRT,312.58,13.9,D
-18.6027,32.09245,328.47,1.06,1.03,2024-09-13,1227,Aqua,MODIS,55,6.1NRT,312.27,10.55,D
-18.84751,30.44367,340.38,1,1,2024-09-13,1227,Aqua,MODIS,84,6.1NRT,315.54,26.56,D
-18.84886,30.43435,342.84,1,1,2024-09-13,1227,Aqua,MODIS,87,6.1NRT,317.9,30.29,D
-18.50491,32.66673,378.61,1.12,1.05,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,308.56,163.89,D
-18.50655,32.65619,381.73,1.12,1.05,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,307.03,177.99,D
-18.59209,32.10071,332.86,1.06,1.03,2024-09-13,1227,Aqua,MODIS,61,6.1NRT,316.1,16.72,D
-18.5936,32.09085,339.03,1.06,1.03,2024-09-13,1227,Aqua,MODIS,84,6.1NRT,315.25,27.17,D
-18.79002,30.33903,331.4,1,1,2024-09-13,1227,Aqua,MODIS,70,6.1NRT,317.1,12.64,D
-18.42212,32.70498,331.45,1.13,1.06,2024-09-13,1227,Aqua,MODIS,69,6.1NRT,306.14,26.39,D
-18.42376,32.69474,356.67,1.12,1.06,2024-09-13,1227,Aqua,MODIS,98,6.1NRT,310.03,81.92,D
-18.78949,30.08459,346.25,1.01,1,2024-09-13,1227,Aqua,MODIS,90,6.1NRT,317.74,36.25,D
-19.09236,27.88664,328.26,1.2,1.09,2024-09-13,1227,Aqua,MODIS,61,6.1NRT,315.89,11.44,D
-18.76853,30.16742,341.72,1,1,2024-09-13,1227,Aqua,MODIS,85,6.1NRT,318.33,26.47,D
-18.76987,30.15806,335.03,1,1,2024-09-13,1227,Aqua,MODIS,77,6.1NRT,316.69,15.46,D
-18.77524,30.12062,334.67,1.01,1,2024-09-13,1227,Aqua,MODIS,76,6.1NRT,318.93,14.09,D
-18.77658,30.11126,343.17,1.01,1,2024-09-13,1227,Aqua,MODIS,87,6.1NRT,319.2,27.72,D
-18.76768,30.10984,330.35,1.01,1,2024-09-13,1227,Aqua,MODIS,43,6.1NRT,317.78,7.71,D
-18.43813,32.26186,326.75,1.08,1.04,2024-09-13,1227,Aqua,MODIS,55,6.1NRT,311.6,10.07,D
-18.55275,31.51201,331.75,1.03,1.01,2024-09-13,1227,Aqua,MODIS,69,6.1NRT,316.17,12.18,D
-18.55418,31.50253,331,1.02,1.01,2024-09-13,1227,Aqua,MODIS,62,6.1NRT,315.96,11.41,D
-18.36358,32.67767,326.91,1.12,1.06,2024-09-13,1227,Aqua,MODIS,55,6.1NRT,305.65,18.05,D
-18.53948,31.53909,327.26,1.03,1.01,2024-09-13,1227,Aqua,MODIS,50,6.1NRT,316.24,7.12,D
-18.3914,32.26749,336.74,1.08,1.04,2024-09-13,1227,Aqua,MODIS,81,6.1NRT,315.08,24.85,D
-18.39293,32.25751,333.79,1.08,1.04,2024-09-13,1227,Aqua,MODIS,77,6.1NRT,315.33,19.2,D
-18.56079,31.08117,333.89,1.01,1,2024-09-13,1227,Aqua,MODIS,75,6.1NRT,318.83,14.96,D
-18.56217,31.07181,341.11,1.01,1,2024-09-13,1227,Aqua,MODIS,85,6.1NRT,318.67,26.52,D
-18.51677,30.69573,330.9,1,1,2024-09-13,1227,Aqua,MODIS,68,6.1NRT,318.63,10.71,D
-18.25109,31.91597,330.55,1.06,1.03,2024-09-13,1227,Aqua,MODIS,71,6.1NRT,312.16,15.5,D
-18.06612,32.92437,334.07,1.16,1.07,2024-09-13,1227,Aqua,MODIS,77,6.1NRT,311.05,26.32,D
-18.27092,31.6021,345.81,1.03,1.02,2024-09-13,1227,Aqua,MODIS,85,6.1NRT,315.62,40.93,D
-18.27237,31.59249,327.42,1.03,1.02,2024-09-13,1227,Aqua,MODIS,53,6.1NRT,312.16,11.5,D
-18.12539,32.36534,339.71,1.1,1.04,2024-09-13,1227,Aqua,MODIS,84,6.1NRT,313.43,30.32,D
-18.12696,32.35533,338.42,1.1,1.04,2024-09-13,1227,Aqua,MODIS,83,6.1NRT,313.27,27.37,D
-18.11617,32.36361,337.08,1.1,1.04,2024-09-13,1227,Aqua,MODIS,81,6.1NRT,313.75,25.74,D
-18.11775,32.3536,325.1,1.1,1.04,2024-09-13,1227,Aqua,MODIS,50,6.1NRT,313.23,7.18,D
-18.71736,27.79625,334.21,1.2,1.09,2024-09-13,1227,Aqua,MODIS,76,6.1NRT,314.53,23.86,D
-18.42457,29.67493,326.8,1.02,1.01,2024-09-13,1227,Aqua,MODIS,48,6.1NRT,315.66,8.25,D
-18.4259,29.66548,332.86,1.02,1.01,2024-09-13,1227,Aqua,MODIS,72,6.1NRT,314.86,16.59,D
-18.27916,30.62564,327.14,1,1,2024-09-13,1227,Aqua,MODIS,19,6.1NRT,313.65,6.05,D
-18.28052,30.61636,413.03,1,1,2024-09-13,1227,Aqua,MODIS,100,6.1NRT,320.83,321.84,D
-18.28188,30.60708,336.87,1,1,2024-09-13,1227,Aqua,MODIS,80,6.1NRT,314.64,19.98,D
-18.10855,31.7002,330.35,1.04,1.02,2024-09-13,1227,Aqua,MODIS,61,6.1NRT,313.25,15.82,D
-18.10999,31.69063,327.87,1.04,1.02,2024-09-13,1227,Aqua,MODIS,60,6.1NRT,313.44,12.4,D
-18.26793,30.62671,348.55,1,1,2024-09-13,1227,Aqua,MODIS,92,6.1NRT,317.35,39.22,D
-18.26928,30.61742,345.4,1,1,2024-09-13,1227,Aqua,MODIS,89,6.1NRT,319.09,33.01,D
-18.27064,30.60814,328.5,1,1,2024-09-13,1227,Aqua,MODIS,57,6.1NRT,316.38,6.95,D
-17.94483,32.52191,325.92,1.12,1.05,2024-09-13,1227,Aqua,MODIS,46,6.1NRT,312.74,8.66,D
-17.99394,32.2062,341.04,1.09,1.04,2024-09-13,1227,Aqua,MODIS,85,6.1NRT,317.04,30.59,D
-18.4878,28.81769,333.04,1.07,1.03,2024-09-13,1227,Aqua,MODIS,73,6.1NRT,314.61,18.54,D
-18.07948,31.58697,335.61,1.04,1.02,2024-09-13,1227,Aqua,MODIS,79,6.1NRT,316.63,19.65,D
-18.08094,31.57735,332.04,1.04,1.02,2024-09-13,1227,Aqua,MODIS,73,6.1NRT,316.06,14.51,D
